date,source,medium,campaign,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration,Inquiry,month,Impressions,Clicks
03/21/2018,LINKEDIN,PAGELINK,FY2018_Degree_Completion,2,0,69,1,1,2,1,69,NA,2018-03,,
03/21/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,2,0,2,2,2,2,0,NA,2018-03,,
03/21/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,6,1,1,2,1,6,NA,2018-03,,
03/21/2018,SJ,DISPLAY,FY2018_Umbrella,14,6,328,14,7,24,14,329,NA,2018-03,,
03/22/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-03,,
03/22/2018,BDN,VIDEO,FY2018_Umbrella,1,0,1,1,1,2,1,1,NA,2018-03,,
03/22/2018,DBM,DISPLAY,FY2018_Umbrella,32,28,274,32,31,38,32,276,NA,2018-03,,
03/22/2018,DBM,DISPLAY,FY2018_Undergraduate,17,13,1,17,17,23,17,2,NA,2018-03,,
03/22/2018,DBM,VIDEO,FY2018_Umbrella,8,8,0,8,8,8,8,0,NA,2018-03,,
03/22/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,38,38,0,38,34,38,38,0,NA,2018-03,,
03/22/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,10,10,0,10,9,10,10,0,NA,2018-03,,
03/22/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,43,40,682,43,14,46,43,682,NA,2018-03,,
03/22/2018,LINKEDIN,PAGELINK,FY2018_Degree_Completion,1,0,87,1,1,2,1,87,NA,2018-03,,
03/22/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-03,,
03/22/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,22,0,1316,2,1,29,2,1314,NA,2018-03,,
03/22/2018,SJ,DISPLAY,FY2018_Umbrella,8,7,19,8,5,9,8,19,NA,2018-03,,
03/23/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-03,,
03/23/2018,DBM,DISPLAY,FY2018_Umbrella,29,27,0,29,28,32,29,0,NA,2018-03,,
03/23/2018,DBM,DISPLAY,FY2018_Undergraduate,13,4,108,12,12,26,12,111,NA,2018-03,,
03/23/2018,DBM,VIDEO,FY2018_Umbrella,11,11,0,11,11,11,11,0,NA,2018-03,,
03/23/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,34,33,11,34,28,36,34,11,NA,2018-03,,
03/23/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,3,3,0,3,3,3,3,0,NA,2018-03,,
03/23/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,47,46,0,47,12,48,47,0,NA,2018-03,,
03/23/2018,google,cpc,FY2018_Online,1,0,0,0,0,1,1,0,OL - Thank You,2018-03,,
03/23/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,2,3,3,0,NA,2018-03,,
03/23/2018,SJ,DISPLAY,FY2018_Umbrella,12,9,99,12,7,16,12,99,NA,2018-03,,
03/24/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-03,,
03/24/2018,BDN,VIDEO,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-03,,
03/24/2018,DBM,DISPLAY,FY2018_Umbrella,25,18,91,21,19,30,21,92,NA,2018-03,,
03/24/2018,DBM,DISPLAY,FY2018_Undergraduate,3,3,0,3,3,3,3,0,NA,2018-03,,
03/24/2018,DBM,VIDEO,FY2018_Umbrella,10,10,0,10,10,10,10,0,NA,2018-03,,
03/24/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,40,35,79,39,32,43,39,79,NA,2018-03,,
03/24/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,6,5,1,6,6,7,6,1,NA,2018-03,,
03/24/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,43,41,8,43,21,45,43,8,NA,2018-03,,
03/24/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,5,3,7,4,4,5,4,7,NA,2018-03,,
03/24/2018,SJ,DISPLAY,FY2018_Umbrella,7,5,56,7,5,9,7,56,NA,2018-03,,
03/25/2018,BDN,DISPLAY,FY2018_Umbrella,4,4,0,4,3,4,4,0,NA,2018-03,,
03/25/2018,BDN,VIDEO,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-03,,
03/25/2018,DBM,DISPLAY,FY2018_Umbrella,23,22,20,23,20,27,23,19,NA,2018-03,,
03/25/2018,DBM,DISPLAY,FY2018_Undergraduate,11,8,1,11,10,16,11,2,NA,2018-03,,
03/25/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-03,,
03/25/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,44,39,511,44,35,49,44,511,NA,2018-03,,
03/25/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,7,7,0,7,7,7,7,0,NA,2018-03,,
03/25/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,31,30,18,31,15,32,31,18,NA,2018-03,,
03/25/2018,google,cpc,FY2018_Undergrad,1,0,38,0,0,1,0,0,HS - Thank You,2018-03,,
03/25/2018,LINKEDIN,PAGELINK,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-03,,
03/25/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-03,,
03/25/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,4,4,0,4,3,4,4,0,NA,2018-03,,
03/25/2018,SJ,DISPLAY,FY2018_Umbrella,11,7,321,11,9,17,11,321,NA,2018-03,,
03/26/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-03,,
03/26/2018,DBM,DISPLAY,FY2018_Umbrella,28,27,0,28,26,30,28,0,NA,2018-03,,
03/26/2018,DBM,DISPLAY,FY2018_Undergraduate,4,3,0,4,4,6,4,1,NA,2018-03,,
03/26/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-03,,
03/26/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,41,38,792,41,35,44,41,792,NA,2018-03,,
03/26/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,7,5,439,7,7,10,7,439,NA,2018-03,,
03/26/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,36,34,807,36,22,38,36,807,NA,2018-03,,
03/26/2018,google,cpc,FY2018_Transfer,1,0,25,0,0,2,0,0,CU - Thank You,2018-03,,
03/26/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-03,,
03/26/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,19,1,1698,2,1,25,2,1698,NA,2018-03,,
03/26/2018,SJ,DISPLAY,FY2018_Umbrella,4,3,17,4,3,5,4,17,NA,2018-03,,
03/27/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-03,,
03/27/2018,BDN,VIDEO,FY2018_Umbrella,2,1,1,2,1,3,2,1,NA,2018-03,,
03/27/2018,DBM,DISPLAY,FY2018_Umbrella,25,25,0,25,24,25,25,0,NA,2018-03,,
03/27/2018,DBM,DISPLAY,FY2018_Undergraduate,6,6,0,6,6,6,6,0,NA,2018-03,,
03/27/2018,DBM,VIDEO,FY2018_Umbrella,6,6,0,6,6,6,6,0,NA,2018-03,,
03/27/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,41,39,65,41,36,44,41,65,NA,2018-03,,
03/27/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,6,6,0,6,6,6,6,0,NA,2018-03,,
03/27/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,35,31,57,34,21,37,34,57,NA,2018-03,,
03/27/2018,LinkedIn,PageLink,FY2018_Degree_Completion,1,0,0,0,0,1,1,0,DC - Thank You,2018-03,,
03/27/2018,LINKEDIN,PAGELINK,FY2018_Degree_Completion,2,0,43,1,1,2,1,43,NA,2018-03,,
03/27/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,2,0,2,0,2,2,0,NA,2018-03,,
03/27/2018,PANDORA,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-03,,
03/27/2018,SJ,DISPLAY,FY2018_Umbrella,12,9,268,12,7,19,12,268,NA,2018-03,,
03/28/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-03,,
03/28/2018,BDN,VIDEO,FY2018_Umbrella,2,1,13,2,2,4,2,13,NA,2018-03,,
03/28/2018,DBM,DISPLAY,FY2018_Umbrella,22,16,1500,20,20,26,20,1500,NA,2018-03,,
03/28/2018,DBM,DISPLAY,FY2018_Undergrad,5,4,1,5,5,7,5,1,NA,2018-03,,
03/28/2018,DBM,DISPLAY,FY2018_Undergraduate,5,4,413,5,3,6,5,413,NA,2018-03,,
03/28/2018,DBM,VIDEO,FY2018_Umbrella,7,6,507,7,6,8,7,507,NA,2018-03,,
03/28/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,38,35,185,38,31,41,38,185,NA,2018-03,,
03/28/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,3,2,35,3,3,4,3,35,NA,2018-03,,
03/28/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,45,40,512,45,19,53,45,512,NA,2018-03,,
03/28/2018,LinkedIn,PageLink,FY2018_Degree_Completion,1,0,0,0,0,1,1,0,DC - Thank You,2018-03,,
03/28/2018,LINKEDIN,PAGELINK,FY2018_Degree_Completion,2,0,73,1,0,3,1,72,NA,2018-03,,
03/28/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,2,0,2,1,2,2,0,NA,2018-03,,
03/28/2018,PANDORA,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-03,,
03/28/2018,SJ,DISPLAY,FY2018_Umbrella,5,4,21,5,5,6,5,21,NA,2018-03,,
03/29/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-03,,
03/29/2018,BDN,VIDEO,FY2018_Umbrella,2,1,6,2,2,4,2,7,NA,2018-03,,
03/29/2018,DBM,DISPLAY,FY2018_Umbrella,24,22,45,24,22,27,24,45,NA,2018-03,,
03/29/2018,DBM,DISPLAY,FY2018_Undergrad,14,13,0,14,14,16,14,0,NA,2018-03,,
03/29/2018,DBM,VIDEO,FY2018_Umbrella,8,8,0,8,8,8,8,0,NA,2018-03,,
03/29/2018,Facebook,PageLink,FY2018_Undergrad,1,0,0,0,0,1,1,0,HS - Thank You,2018-03,,
03/29/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,35,35,0,35,33,35,35,0,NA,2018-03,,
03/29/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,1,1,0,1,1,1,1,0,NA,2018-03,,
03/29/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,49,43,920,47,23,52,47,920,NA,2018-03,,
03/29/2018,google,cpc,FY2018_Transfer,1,0,23,0,0,1,0,0,CU - Thank You,2018-03,,
03/29/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-03,,
03/29/2018,PANDORA,DISPLAY,FY2018_Umbrella,1,0,108,1,1,2,1,108,NA,2018-03,,
03/29/2018,SJ,DISPLAY,FY2018_Umbrella,9,8,42,9,5,10,9,42,NA,2018-03,,
03/30/2018,BDN,DISPLAY,FY2018_Umbrella,8,3,537,4,2,13,4,536,NA,2018-03,,
03/30/2018,BDN,VIDEO,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-03,,
03/30/2018,DBM,DISPLAY,FY2018_Umbrella,31,17,2549,22,19,35,22,2549,NA,2018-03,,
03/30/2018,DBM,DISPLAY,FY2018_Undergrad,7,6,0,7,6,9,7,0,NA,2018-03,,
03/30/2018,DBM,DISPLAY,FY2018_Undergraduate,1,1,0,1,1,1,1,0,NA,2018-03,,
03/30/2018,DBM,VIDEO,FY2018_Umbrella,6,4,9,6,6,8,6,9,NA,2018-03,,
03/30/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,27,27,0,27,24,27,27,0,NA,2018-03,,
03/30/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,1,1,0,1,1,1,1,0,NA,2018-03,,
03/30/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,42,40,21,42,17,44,42,21,NA,2018-03,,
03/30/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,2,10,3,3,4,3,10,NA,2018-03,,
03/30/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,3,2,15,3,3,4,3,15,NA,2018-03,,
03/30/2018,SJ,DISPLAY,FY2018_Umbrella,6,5,138,6,4,7,6,138,NA,2018-03,,
03/31/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-03,,
03/31/2018,DBM,DISPLAY,FY2018_Umbrella,34,34,0,34,32,34,34,0,NA,2018-03,,
03/31/2018,DBM,DISPLAY,FY2018_Undergrad,13,13,0,13,12,13,13,0,NA,2018-03,,
03/31/2018,DBM,VIDEO,FY2018_Umbrella,12,11,15,12,9,13,12,15,NA,2018-03,,
03/31/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,35,33,83,35,33,38,35,83,NA,2018-03,,
03/31/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,9,8,8,9,7,10,9,8,NA,2018-03,,
03/31/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,49,49,0,49,25,49,49,0,NA,2018-03,,
03/31/2018,LINKEDIN,PAGELINK,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-03,,
03/31/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,2,3,3,0,NA,2018-03,,
03/31/2018,SJ,DISPLAY,FY2018_Umbrella,13,7,85,12,7,17,12,85,NA,2018-03,,
04/01/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-04,,
04/01/2018,DBM,DISPLAY,FY2018_Umbrella,36,33,88,36,36,39,36,88,NA,2018-04,,
04/01/2018,DBM,DISPLAY,FY2018_Undergrad,14,13,0,14,14,16,14,0,NA,2018-04,,
04/01/2018,DBM,VIDEO,FY2018_Umbrella,7,7,0,7,7,7,7,0,NA,2018-04,,
04/01/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,50,43,1505,49,46,83,49,1504,NA,2018-04,,
04/01/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,39,39,0,39,37,39,39,0,NA,2018-04,,
04/01/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,10,8,208,9,9,10,9,208,NA,2018-04,,
04/01/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,50,46,1208,50,36,54,50,1208,NA,2018-04,,
04/01/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,2,3,3,0,NA,2018-04,,
04/01/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-04,,
04/01/2018,SJ,DISPLAY,FY2018_Umbrella,11,8,330,11,10,16,11,330,NA,2018-04,,
04/02/2018,BDN,DISPLAY,FY2018_Umbrella,4,3,45,4,4,5,4,45,NA,2018-04,,
04/02/2018,DBM,DISPLAY,FY2018_Umbrella,31,22,834,23,21,31,23,834,NA,2018-04,,
04/02/2018,DBM,DISPLAY,FY2018_Undergrad,9,8,1,9,8,11,9,1,NA,2018-04,,
04/02/2018,DBM,VIDEO,FY2018_Umbrella,17,6,1018,8,6,24,8,1019,NA,2018-04,,
04/02/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,48,41,325,46,40,52,46,325,NA,2018-04,,
04/02/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,49,43,1083,49,46,57,49,1083,NA,2018-04,,
04/02/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,9,9,0,9,7,9,9,0,NA,2018-04,,
04/02/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,50,48,798,50,26,52,50,798,NA,2018-04,,
04/02/2018,PANDORA,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-04,,
04/02/2018,SJ,DISPLAY,FY2018_Umbrella,14,9,164,14,8,20,14,164,NA,2018-04,,
04/03/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-04,,
04/03/2018,DBM,DISPLAY,FY2018_Umbrella,29,23,312,24,24,29,24,311,NA,2018-04,,
04/03/2018,DBM,DISPLAY,FY2018_Undergrad,11,6,1073,8,8,12,8,1074,NA,2018-04,,
04/03/2018,DBM,VIDEO,FY2018_Umbrella,7,5,5,6,6,7,6,5,NA,2018-04,,
04/03/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,41,38,379,40,32,42,40,379,NA,2018-04,,
04/03/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,65,59,1781,65,57,73,65,1781,NA,2018-04,,
04/03/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,7,7,0,7,7,7,7,0,NA,2018-04,,
04/03/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,33,29,628,32,17,36,32,628,NA,2018-04,,
04/03/2018,SJ,DISPLAY,FY2018_Umbrella,16,8,673,16,8,27,16,674,NA,2018-04,,
04/04/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-04,,
04/04/2018,DBM,DISPLAY,FY2018_Umbrella,20,18,76,20,20,22,20,76,NA,2018-04,,
04/04/2018,DBM,DISPLAY,FY2018_Undergrad,5,4,0,5,5,7,5,0,NA,2018-04,,
04/04/2018,DBM,VIDEO,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-04,,
04/04/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,46,43,1397,46,34,49,46,1397,NA,2018-04,,
04/04/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,58,45,3789,50,43,70,50,3786,NA,2018-04,,
04/04/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,8,6,60,7,7,9,7,60,NA,2018-04,,
04/04/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,38,29,897,34,15,41,34,896,NA,2018-04,,
04/04/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,1,4,2,2,3,2,4,NA,2018-04,,
04/04/2018,PORTLAND_PHOENIX,DISPLAY,FY2018_Graduate,15,3,215,4,3,17,4,214,NA,2018-04,,
04/04/2018,SJ,DISPLAY,FY2018_Umbrella,10,9,17,10,5,11,10,17,NA,2018-04,,
04/05/2018,BDN,VIDEO,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-04,,
04/05/2018,DBM,DISPLAY,FY2018_Umbrella,23,22,3,23,21,26,23,3,NA,2018-04,,
04/05/2018,DBM,DISPLAY,FY2018_Undergrad,12,11,0,12,12,14,12,0,NA,2018-04,,
04/05/2018,DBM,VIDEO,FY2018_Umbrella,11,11,0,11,10,11,11,0,NA,2018-04,,
04/05/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,54,49,1337,52,39,56,52,1337,NA,2018-04,,
04/05/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,40,31,1906,35,31,44,35,1907,NA,2018-04,,
04/05/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,7,7,0,7,6,7,7,0,NA,2018-04,,
04/05/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,37,34,52,35,19,39,35,51,NA,2018-04,,
04/05/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,3,10,4,4,5,4,10,NA,2018-04,,
04/05/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-04,,
04/05/2018,PANDORA,DISPLAY,FY2018_Umbrella,4,3,57,4,2,5,4,57,NA,2018-04,,
04/05/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-04,,
04/06/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-04,,
04/06/2018,DBM,DISPLAY,FY2018_Umbrella,35,31,90,34,33,38,34,90,NA,2018-04,,
04/06/2018,DBM,DISPLAY,FY2018_Undergrad,7,7,0,7,7,7,7,0,NA,2018-04,,
04/06/2018,DBM,VIDEO,FY2018_Umbrella,10,9,27,10,9,11,10,27,NA,2018-04,,
04/06/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,37,37,0,37,26,37,37,0,NA,2018-04,,
04/06/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,54,52,78,54,48,56,54,78,NA,2018-04,,
04/06/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,4,4,0,4,3,4,4,0,NA,2018-04,,
04/06/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,35,33,548,35,17,37,35,548,NA,2018-04,,
04/06/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-04,,
04/06/2018,SJ,DISPLAY,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-04,,
04/07/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-04,,
04/07/2018,DBM,DISPLAY,FY2018_Umbrella,28,22,173,25,20,29,25,173,NA,2018-04,,
04/07/2018,DBM,DISPLAY,FY2018_Undergrad,9,9,0,9,9,9,9,0,NA,2018-04,,
04/07/2018,DBM,VIDEO,FY2018_Umbrella,11,11,0,11,9,11,11,0,NA,2018-04,,
04/07/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,41,41,0,41,32,41,41,0,NA,2018-04,,
04/07/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,55,53,4,55,49,58,55,4,NA,2018-04,,
04/07/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,9,9,0,9,9,9,9,0,NA,2018-04,,
04/07/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,43,38,274,42,21,47,42,274,NA,2018-04,,
04/07/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,2,0,2,2,2,2,0,NA,2018-04,,
04/07/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,4,2,80,3,2,6,3,79,NA,2018-04,,
04/07/2018,PANDORA,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-04,,
04/07/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-04,,
04/07/2018,SPOTIFY,DISPLAY,FY2018_Umbrella,1,1,0,1,0,1,1,0,NA,2018-04,,
04/08/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-04,,
04/08/2018,DBM,DISPLAY,FY2018_Umbrella,30,25,106,28,27,32,28,107,NA,2018-04,,
04/08/2018,DBM,DISPLAY,FY2018_Undergrad,18,12,347,15,15,21,15,346,NA,2018-04,,
04/08/2018,DBM,VIDEO,FY2018_Umbrella,12,11,9,12,11,13,12,9,NA,2018-04,,
04/08/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,53,49,34,53,43,58,53,34,NA,2018-04,,
04/08/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,43,37,205,40,36,44,40,204,NA,2018-04,,
04/08/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,13,13,0,13,9,13,13,0,NA,2018-04,,
04/08/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,32,30,19,31,10,32,31,19,NA,2018-04,,
04/08/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,3,3,3,0,NA,2018-04,,
04/08/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-04,,
04/08/2018,PANDORA,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-04,,
04/08/2018,SJ,DISPLAY,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-04,,
04/09/2018,BDN,DISPLAY,FY2018_Umbrella,6,6,0,6,6,6,6,0,NA,2018-04,,
04/09/2018,DBM,DISPLAY,FY2018_Umbrella,25,22,11,25,24,28,25,11,NA,2018-04,,
04/09/2018,DBM,DISPLAY,FY2018_Undergrad,11,11,0,11,11,11,11,0,NA,2018-04,,
04/09/2018,DBM,VIDEO,FY2018_Umbrella,10,9,9,10,9,11,10,9,NA,2018-04,,
04/09/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,33,31,192,33,29,35,33,192,NA,2018-04,,
04/09/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,36,33,37,35,33,37,35,37,NA,2018-04,,
04/09/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,13,11,4,12,10,14,12,4,NA,2018-04,,
04/09/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,38,38,0,38,17,38,38,0,NA,2018-04,,
04/09/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,2,0,2,2,2,2,0,NA,2018-04,,
04/09/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,4,2,35,3,2,6,3,35,NA,2018-04,,
04/09/2018,PANDORA,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-04,,
04/09/2018,SJ,DISPLAY,FY2018_Umbrella,5,5,0,5,4,5,5,0,NA,2018-04,,
04/10/2018,BDN,DISPLAY,FY2018_Umbrella,5,5,0,5,4,5,5,0,NA,2018-04,,
04/10/2018,DBM,DISPLAY,FY2018_Umbrella,18,17,4,18,16,19,18,4,NA,2018-04,,
04/10/2018,DBM,DISPLAY,FY2018_Undergrad,13,12,0,13,13,14,13,0,NA,2018-04,,
04/10/2018,DBM,VIDEO,FY2018_Umbrella,10,10,0,10,10,10,10,0,NA,2018-04,,
04/10/2018,FACEBOOK,PAGELINK,FY2017_Transfer,1,1,0,1,0,1,1,0,NA,2018-04,,
04/10/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,40,38,72,40,34,42,40,72,NA,2018-04,,
04/10/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,51,48,1569,51,48,55,51,1569,NA,2018-04,,
04/10/2018,FACEBOOK,PAGELINK,FY2018_Individual_Courses,9,7,38,9,9,12,9,38,NA,2018-04,,
04/10/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,42,42,0,42,15,42,42,0,NA,2018-04,,
04/10/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,7,7,0,7,7,7,7,0,NA,2018-04,,
04/10/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-04,,
04/10/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-04,,
04/10/2018,SPOTIFY,DISPLAY,FY2018_Umbrella,7,0,267,1,0,10,1,269,NA,2018-04,,
04/11/2018,BDN,DISPLAY,FY2018_Umbrella,5,5,0,5,4,5,5,0,NA,2018-04,,
04/11/2018,DBM,DISPLAY,FY2018_Umbrella,20,20,0,20,20,20,20,0,NA,2018-04,,
04/11/2018,DBM,DISPLAY,FY2018_Undergrad,3,3,0,3,3,3,3,0,NA,2018-04,,
04/11/2018,DBM,VIDEO,FY2018_Umbrella,11,10,31,11,11,12,11,31,NA,2018-04,,
04/11/2018,FACEBOOK,PAGELINK,FY2017_Graduate,2,2,0,2,2,2,2,0,NA,2018-04,,
04/11/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,33,32,130,33,30,34,33,130,NA,2018-04,,
04/11/2018,FACEBOOK,PAGELINK,FY2017xa_Graduate,2,2,0,2,2,2,2,0,NA,2018-04,,
